Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
butlersrepos_dungeon-digger,dungeonDigger.network,Network.SignOff,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: ipAddress; account; password
butlersrepos_dungeon-digger,dungeonDigger.network,Network.SignOff,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
butlersrepos_dungeon-digger,dungeonDigger.network,Network.SignOff,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ipAddress; account; password
butlersrepos_dungeon-digger,dungeonDigger.network,Network.TextPacket,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: text; x; y; durationInMilliseconds; passedTime
butlersrepos_dungeon-digger,dungeonDigger.network,Network.TextPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
butlersrepos_dungeon-digger,dungeonDigger.network,Network.TextPacket,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: text; x; y; durationInMilliseconds; passedTime
butlersrepos_dungeon-digger,dungeonDigger.network,Network.TextPacket,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: text; x; y; durationInMilliseconds; passedTime
butlersrepos_dungeon-digger,dungeonDigger.network,Network.PlayerInfoPacket,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: player
butlersrepos_dungeon-digger,dungeonDigger.network,Network.PlayerInfoPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
butlersrepos_dungeon-digger,dungeonDigger.network,Network.PlayerInfoPacket,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: player
butlersrepos_dungeon-digger,dungeonDigger.network,Network.PlayerListPacket,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: players
butlersrepos_dungeon-digger,dungeonDigger.network,Network.PlayerListPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
butlersrepos_dungeon-digger,dungeonDigger.network,Network.PlayerListPacket,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: players
butlersrepos_dungeon-digger,dungeonDigger.network,Network.PlayerMovementUpdate,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: player; x; y
butlersrepos_dungeon-digger,dungeonDigger.network,Network.PlayerMovementUpdate,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
butlersrepos_dungeon-digger,dungeonDigger.network,Network.PlayerMovementUpdate,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: player; x; y
butlersrepos_dungeon-digger,dungeonDigger.network,Network.PlayerMovementRequest,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: player; x; y
butlersrepos_dungeon-digger,dungeonDigger.network,Network.PlayerMovementRequest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
butlersrepos_dungeon-digger,dungeonDigger.network,Network.PlayerMovementRequest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: player; x; y
butlersrepos_dungeon-digger,dungeonDigger.network,Network.PlayerMovementResponse,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
butlersrepos_dungeon-digger,dungeonDigger.network,Network.PlayerMovementResponse,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
butlersrepos_dungeon-digger,dungeonDigger.network,Network.TilesResponse,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: tiles
butlersrepos_dungeon-digger,dungeonDigger.network,Network.TilesResponse,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
butlersrepos_dungeon-digger,dungeonDigger.network,Network.TilesResponse,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: tiles
butlersrepos_dungeon-digger,dungeonDigger.network,Network.TileResponse,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: tile; row; col
butlersrepos_dungeon-digger,dungeonDigger.network,Network.TileResponse,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
butlersrepos_dungeon-digger,dungeonDigger.network,Network.TileResponse,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: tile; row; col
butlersrepos_dungeon-digger,dungeonDigger.network,Network.TilesRequest,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: list
butlersrepos_dungeon-digger,dungeonDigger.network,Network.TilesRequest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
butlersrepos_dungeon-digger,dungeonDigger.network,Network.TilesRequest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: list
butlersrepos_dungeon-digger,dungeonDigger.network,Network.WholeMapPacket,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: dungeon; players
butlersrepos_dungeon-digger,dungeonDigger.network,Network.WholeMapPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
butlersrepos_dungeon-digger,dungeonDigger.network,Network.WholeMapPacket,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: dungeon; players
butlersrepos_dungeon-digger,dungeonDigger.network,ClientView,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
butlersrepos_dungeon-digger,dungeonDigger.network,ConnectionState,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
butlersrepos_dungeon-digger,dungeonDigger.network,ConnectionState,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
butlersrepos_dungeon-digger,dungeonDigger.network,Network,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
butlersrepos_dungeon-digger,dungeonDigger.network,Network,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: port; logger; logger; response; text; gameStateId; x; y; ipAddress; account; password; ipAddress; account; password; text; x; y; durationInMilliseconds; passedTime; player; players; player; x; y; player; x; y; tiles; tile; row; col; list; dungeon; players
butlersrepos_dungeon-digger,dungeonDigger.network,Network.ServerListener,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: logger
butlersrepos_dungeon-digger,dungeonDigger.network,Network.ServerListener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
butlersrepos_dungeon-digger,dungeonDigger.network,Network.ClientListener,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: logger
butlersrepos_dungeon-digger,dungeonDigger.network,Network.ClientListener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
butlersrepos_dungeon-digger,dungeonDigger.network,Network.Response,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: response
butlersrepos_dungeon-digger,dungeonDigger.network,Network.Response,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
butlersrepos_dungeon-digger,dungeonDigger.network,Network.Response,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: response
butlersrepos_dungeon-digger,dungeonDigger.network,Network.ChatPacket,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: text
butlersrepos_dungeon-digger,dungeonDigger.network,Network.ChatPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
butlersrepos_dungeon-digger,dungeonDigger.network,Network.ChatPacket,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: text
butlersrepos_dungeon-digger,dungeonDigger.network,Network.GameJoinPacket,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: gameStateId
butlersrepos_dungeon-digger,dungeonDigger.network,Network.GameJoinPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
butlersrepos_dungeon-digger,dungeonDigger.network,Network.GameJoinPacket,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: gameStateId
butlersrepos_dungeon-digger,dungeonDigger.network,Network.GameStartPacket,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: x; y
butlersrepos_dungeon-digger,dungeonDigger.network,Network.GameStartPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
butlersrepos_dungeon-digger,dungeonDigger.network,Network.GameStartPacket,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: x; y
butlersrepos_dungeon-digger,dungeonDigger.network,Network.LoginRequest,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: ipAddress; account; password
butlersrepos_dungeon-digger,dungeonDigger.network,Network.LoginRequest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
butlersrepos_dungeon-digger,dungeonDigger.network,Network.LoginRequest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ipAddress; account; password
butlersrepos_dungeon-digger,dungeonDigger.network,Network.LoginResponse,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
butlersrepos_dungeon-digger,dungeonDigger.network,Network.LoginResponse,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
butlersrepos_dungeon-digger,dungeonDigger.network,Network.SignOff,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: ipAddress; account; password
butlersrepos_dungeon-digger,dungeonDigger.network,Network.SignOff,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
butlersrepos_dungeon-digger,dungeonDigger.network,Network.SignOff,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ipAddress; account; password
butlersrepos_dungeon-digger,dungeonDigger.network,Network.TextPacket,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: text; x; y; durationInMilliseconds; passedTime
