Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
CXgamer_MC-ticker,presentation.controllers,SimController,analyseException,Complex Conditional,The conditional expression e instanceof IllegalAccessException || e instanceof SecurityException || e instanceof InstantiationException|| e instanceof ArrayIndexOutOfBoundsException|| e instanceof NoSuchFieldException|| e instanceof IllegalArgumentException|| e instanceof NoSuchMethodException|| e instanceof ClassNotFoundException is complex.,246
CXgamer_MC-ticker,presentation.controllers,SimController,analyseException,Complex Method,Cyclomatic complexity of the method is 8,246
CXgamer_MC-ticker,presentation.controllers,SimController,analyseException,Long Statement,The length of the statement "if (e instanceof IllegalAccessException || e instanceof SecurityException || e instanceof InstantiationException|| e instanceof ArrayIndexOutOfBoundsException|| e instanceof NoSuchFieldException|| e instanceof IllegalArgumentException|| e instanceof NoSuchMethodException|| e instanceof ClassNotFoundException) msg="Internal reflection error` are we using the correct version? " + e.getCause();" is 394.,246
CXgamer_MC-ticker,presentation.controllers,TileController,getGraphic,Magic Number,The method contains a magic number: 0xFF,43
CXgamer_MC-ticker,presentation.controllers,TileController,rotate,Magic Number,The method contains a magic number: 0.5,74
CXgamer_MC-ticker,presentation.controllers,TileController,rotate,Magic Number,The method contains a magic number: 0.5,74
CXgamer_MC-ticker,presentation.controllers,TileController,rotate,Magic Number,The method contains a magic number: 180,74
CXgamer_MC-ticker,presentation.controllers,TileController,rotate,Magic Number,The method contains a magic number: 0.5,74
CXgamer_MC-ticker,presentation.controllers,TileController,rotate,Magic Number,The method contains a magic number: 0.5,74
CXgamer_MC-ticker,presentation.controllers,TileController,mirror,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@c0e9730,98
CXgamer_MC-ticker,presentation.controllers,TileController,getHash,Magic Number,The method contains a magic number: 2,130
CXgamer_MC-ticker,presentation.controllers,TileController,getHash,Magic Number,The method contains a magic number: 3,130
CXgamer_MC-ticker,presentation.controllers,TileController,getHash,Magic Number,The method contains a magic number: 10,130
CXgamer_MC-ticker,presentation.controllers,TileController,getHash,Magic Number,The method contains a magic number: 2,130
CXgamer_MC-ticker,presentation.controllers,TileController,getHash,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@a3bb459,130
CXgamer_MC-ticker,presentation.controllers,TimeController,setPlaystate,Complex Method,Cyclomatic complexity of the method is 10,63
CXgamer_MC-ticker,presentation.controllers,TimeController,setTickCounter,Long Statement,The length of the statement "if (tickCounter - minCount > sim.constants.Constants.TIMELINE_LENGTH) this.minCount=tickCounter - sim.constants.Constants.TIMELINE_LENGTH;" is 138.,150
CXgamer_MC-ticker,presentation.controllers,WorldController,WorldController,Long Parameter List,The method has 6 parameters. ,60
CXgamer_MC-ticker,presentation.controllers,WorldController,WorldController,Long Statement,The length of the statement "viewData=new ViewData(schematicFile.getName()`(short)schematic.findTagByName("Width").getValue()`(short)schematic.findTagByName("Height").getValue()`(short)schematic.findTagByName("Length").getValue());" is 202.,73
CXgamer_MC-ticker,presentation.controllers,WorldController,initiliseMinFrameDelay,Magic Number,The method contains a magic number: 1000,94
CXgamer_MC-ticker,presentation.controllers,WorldController,setBlock,Long Parameter List,The method has 5 parameters. ,167
CXgamer_MC-ticker,presentation.controllers,WorldController,preferenceChanged,Magic Number,The method contains a magic number: 1000,354
CXgamer_MC-ticker,presentation.debug,TracingEventQueue,TracingEventQueue,Magic Number,The method contains a magic number: 500,14
CXgamer_MC-ticker,presentation.debug,TracingEventQueueThreadJMX,checkEventTime,Complex Method,Cyclomatic complexity of the method is 9,55
CXgamer_MC-ticker,presentation.debug,TracingEventQueueThreadJMX,checkEventTime,Long Statement,The length of the statement "System.out.println("Event [" + event.hashCode() + "] "+ event.getClass().getName()+ " is taking too much time on EDT ("+ currProcessingTime+ ")");" is 146.,55
CXgamer_MC-ticker,presentation.debug,TracingEventQueueThreadJMX,run,Magic Number,The method contains a magic number: 100,99
CXgamer_MC-ticker,presentation.debug,TracingRepaintManager,addDirtyRegion,Long Parameter List,The method has 5 parameters. ,6
CXgamer_MC-ticker,presentation.debug,TracingRepaintManager,addDirtyRegion,Magic Number,The method contains a magic number: 8,6
CXgamer_MC-ticker,presentation.gui,BlockChooser,buildGUI,Magic Number,The method contains a magic number: 5.0,37
CXgamer_MC-ticker,presentation.gui,BlockChooser,buildGUI,Magic Number,The method contains a magic number: 5,37
CXgamer_MC-ticker,presentation.gui,BlockChooser,buildGUI,Magic Number,The method contains a magic number: 150,37
CXgamer_MC-ticker,presentation.gui,BlockChooser,buildGUI,Magic Number,The method contains a magic number: 1337,37
CXgamer_MC-ticker,presentation.gui,LogPane,LogPane,Magic Number,The method contains a magic number: 0.86,13
CXgamer_MC-ticker,presentation.gui,RSFrame,RSFrame,Magic Number,The method contains a magic number: 1200,30
CXgamer_MC-ticker,presentation.gui,RSFrame,RSFrame,Magic Number,The method contains a magic number: 800,30
CXgamer_MC-ticker,presentation.gui.choosers,MCPFolderChooser,init,Magic Number,The method contains a magic number: 720,22
CXgamer_MC-ticker,presentation.gui.choosers,MCPFolderChooser,init,Magic Number,The method contains a magic number: 540,22
CXgamer_MC-ticker,presentation.gui.choosers,MinecraftFolderChooser,init,Magic Number,The method contains a magic number: 720,23
CXgamer_MC-ticker,presentation.gui.choosers,MinecraftFolderChooser,init,Magic Number,The method contains a magic number: 540,23
CXgamer_MC-ticker,presentation.gui.desktop,BoundedDesktopManager,setBoundsForFrame,Long Parameter List,The method has 5 parameters. ,23
CXgamer_MC-ticker,presentation.gui.desktop,BoundedDesktopManager,inBounds,Long Parameter List,The method has 5 parameters. ,49
CXgamer_MC-ticker,presentation.gui.editor.block,BlockPanel,getRedstoneWire,Long Statement,The length of the statement "cons[i]=(Block.isConnectable(testBlock`i % 2 == 0)) || (Block.isTransparentBlock(Block.getId(testBlock)) && Block.getId(viewData.getBlock(XCORDS[i]`(short)(y - 1)`ZCORDS[i])) == Block.BLOCK_WIRE) || (up && Block.getId(viewData.getBlock(XCORDS[i]`(short)(y + 1)`ZCORDS[i])) == Block.BLOCK_WIRE);" is 294.,139
CXgamer_MC-ticker,presentation.gui.editor.block,BlockPanel,getRedstoneWire,Magic Number,The method contains a magic number: 4,139
CXgamer_MC-ticker,presentation.gui.editor.block,BlockPanel,getRedstoneWire,Magic Number,The method contains a magic number: 4,139
CXgamer_MC-ticker,presentation.gui.editor.block,BlockPanel,getRedstoneWire,Magic Number,The method contains a magic number: 2,139
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Complex Conditional,The conditional expression (cons[0] || cons[2]) && !cons[1] && !cons[3] is complex.,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Complex Conditional,The conditional expression (cons[1] || cons[3]) && !cons[0] && !cons[2] is complex.,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Complex Conditional,The conditional expression (cons[1] || cons[3]) && !cons[0] && !cons[2] is complex.,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Complex Conditional,The conditional expression (cons[0] || cons[2]) && !cons[1] && !cons[3] is complex.,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Complex Method,Cyclomatic complexity of the method is 16,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 16,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 16,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 2,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 3,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 6,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 4,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 16,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 3,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 2,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 6,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 16,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 4,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 6,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 4,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 6,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 6,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 6,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 4,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 2,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 6,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 10,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 4,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 6,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 3,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 10,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 6,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 6,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 4,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 6,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 6,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 4,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 4,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 3,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 2,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 12,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 16,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 4,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 12,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 6,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 4,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 3,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 10,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 12,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 6,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 4,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 6,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 12,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 4,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 4,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 2,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 3,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 12,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 16,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 4,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 10,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 12,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 6,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 4,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 2,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 12,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 6,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 4,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 6,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 12,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 4,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,drawWire,Magic Number,The method contains a magic number: 4,23
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,getHashCode,Magic Number,The method contains a magic number: 3,86
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,getHashCode,Magic Number,The method contains a magic number: 2,86
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,getHashCode,Magic Number,The method contains a magic number: 2,86
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,getHashCode,Magic Number,The method contains a magic number: 3,86
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,getHashCode,Magic Number,The method contains a magic number: 2,86
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,getHashCode,Magic Number,The method contains a magic number: 8,86
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,getHashCode,Magic Number,The method contains a magic number: 4,86
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,draw,Magic Number,The method contains a magic number: 16,112
CXgamer_MC-ticker,presentation.gui.editor.block,RedstoneWire,draw,Magic Number,The method contains a magic number: 16,112
CXgamer_MC-ticker,presentation.gui.editor,CursorPanel,paintComponent,Magic Number,The method contains a magic number: 0.5f,35
CXgamer_MC-ticker,presentation.gui.editor,CursorPanel,paintComponent,Magic Number,The method contains a magic number: 0.5f,35
CXgamer_MC-ticker,presentation.gui.editor,CursorPanel,onSelectionUpdated,Complex Conditional,The conditional expression (curX == mouseX && curY == mouseY) || curX < 0 || curX >= editorWidth || curY < 0 || curY >= editorHeight is complex.,45
CXgamer_MC-ticker,presentation.gui.editor,Editor,Editor,Long Statement,The length of the statement "this(worldController`parent`(short)0`Preferences.userRoot().getFloat(Prefs.EDITOR_DEFAULTZOOM`Constants.DEFAULTZOOM)`orientation);" is 130.,81
CXgamer_MC-ticker,presentation.gui.editor,Editor,Editor,Long Parameter List,The method has 5 parameters. ,86
CXgamer_MC-ticker,presentation.gui.editor.entity,EntityPanel,EntityPanel,Long Statement,The length of the statement "entityVectorColor=new Color(Preferences.userRoot().getInt(Prefs.EDITOR_COLOR_ENTITYSPEED`Constants.COLORENTITYVECTOR.getRGB())`true);" is 133.,28
CXgamer_MC-ticker,presentation.gui.editor.entity,EntityPanel,position,Long Statement,The length of the statement "setBounds((int)(scaledX - scaledWidth / 2 + 2)`(int)(scaledZ - scaledWidth / 2 + 2)`(int)(scaledWidth)`(int)(scaledWidth));" is 123.,52
CXgamer_MC-ticker,presentation.gui.editor.entity,EntityPanel,position,Long Statement,The length of the statement "setBounds((int)(scaledX - scaledWidth / 2 + 2)`(int)(editorHeight * Editor.SIZE - scaledY - scaledHeight + 1)`(int)(scaledWidth)`(int)(scaledHeight));" is 150.,52
CXgamer_MC-ticker,presentation.gui.editor.entity,EntityPanel,position,Long Statement,The length of the statement "setBounds((int)(editorWidth * Editor.SIZE - scaledZ - scaledWidth / 2 + 1)`(int)(editorHeight * Editor.SIZE - scaledY - scaledHeight + 1)`(int)(scaledWidth)`(int)(scaledHeight));" is 178.,52
CXgamer_MC-ticker,presentation.gui.editor.entity,EntityPanel,position,Magic Number,The method contains a magic number: 2,52
CXgamer_MC-ticker,presentation.gui.editor.entity,EntityPanel,position,Magic Number,The method contains a magic number: 2,52
CXgamer_MC-ticker,presentation.gui.editor.entity,EntityPanel,position,Magic Number,The method contains a magic number: 2,52
CXgamer_MC-ticker,presentation.gui.editor.entity,EntityPanel,position,Magic Number,The method contains a magic number: 2,52
CXgamer_MC-ticker,presentation.gui.editor.entity,EntityPanel,position,Magic Number,The method contains a magic number: 2,52
CXgamer_MC-ticker,presentation.gui.editor.entity,EntityPanel,position,Magic Number,The method contains a magic number: 2,52
CXgamer_MC-ticker,presentation.gui.editor.entity,EntityPanel,position,Magic Number,The method contains a magic number: 2,52
CXgamer_MC-ticker,presentation.gui.editor.entity,EntityPanel,checkVisibility,Magic Number,The method contains a magic number: 2,83
CXgamer_MC-ticker,presentation.gui.editor.entity,EntityPanel,checkVisibility,Magic Number,The method contains a magic number: 2,83
CXgamer_MC-ticker,presentation.gui.editor.entity,EntityPanel,checkVisibility,Magic Number,The method contains a magic number: 2,83
CXgamer_MC-ticker,presentation.gui.editor.entity,EntityPanel,checkVisibility,Magic Number,The method contains a magic number: 2,83
CXgamer_MC-ticker,presentation.gui.editor.entity,EntityPanel,paintComponent,Complex Method,Cyclomatic complexity of the method is 13,107
CXgamer_MC-ticker,presentation.gui.editor.entity,EntityPanel,paintComponent,Magic Number,The method contains a magic number: 0.5f,107
CXgamer_MC-ticker,presentation.gui.editor.entity,EntityPanel,paintComponent,Magic Number,The method contains a magic number: 0.5f,107
CXgamer_MC-ticker,presentation.gui.editor.entity,EntityPanel,paintComponent,Magic Number,The method contains a magic number: 0.5f,107
CXgamer_MC-ticker,presentation.gui.editor.entity,EntityPanel,paintComponent,Magic Number,The method contains a magic number: 0.5f,107
CXgamer_MC-ticker,presentation.gui.editor.entity,EntityPanel,paintComponent,Magic Number,The method contains a magic number: 0.5f,107
CXgamer_MC-ticker,presentation.gui.editor.entity,EntityPanel,paintComponent,Magic Number,The method contains a magic number: 2,107
CXgamer_MC-ticker,presentation.gui.editor.entity,EntityPanel,paintComponent,Magic Number,The method contains a magic number: 2,107
CXgamer_MC-ticker,presentation.gui.editor.entity,EntityPanel,preferenceChanged,Long Statement,The length of the statement "entityVectorColor=new Color(Preferences.userRoot().getInt(Prefs.EDITOR_COLOR_ENTITYSPEED`Constants.COLORENTITYVECTOR.getRGB())`true);" is 133.,171
CXgamer_MC-ticker,presentation.gui.editor.layer,LayerManager,LayerManager,Magic Number,The method contains a magic number: 3,24
CXgamer_MC-ticker,presentation.gui.editor.layer,LayerPanel,LayerPanel,Complex Method,Cyclomatic complexity of the method is 13,23
CXgamer_MC-ticker,presentation.gui.editor.layer,LayerPanel,LayerPanel,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@7bf8c66,23
CXgamer_MC-ticker,presentation.gui.editor.layer,LayerPanel,LayerPanel,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@7ff03cb6,23
CXgamer_MC-ticker,presentation.gui.editor.layer,LayerPanel,LayerPanel,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@283ed66d,23
CXgamer_MC-ticker,presentation.gui.editor.layer,LayerPanel,LayerPanel,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@1ddb3741,23
CXgamer_MC-ticker,presentation.gui.editor.layer,LayerPanel,paintComponent,Magic Number,The method contains a magic number: 0.5f,85
CXgamer_MC-ticker,presentation.gui.editor.layer,LayerPanel,paintComponent,Magic Number,The method contains a magic number: 0.5f,85
CXgamer_MC-ticker,presentation.gui.editor.layer,LayerPanel,paintComponent,Magic Number,The method contains a magic number: 0.5f,85
CXgamer_MC-ticker,presentation.gui.editor.layer,LayerPanel,paintComponent,Magic Number,The method contains a magic number: 0.5f,85
