Project Name,Package Name,Architecture Smell,Cause of the Smell
UniTime_cpsolver,org.cpsolver.coursett.constraint,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BreakFlexibleConstraint; FlexibleConstraint; MaxBlockFlexibleConstraint; MaxBreaksFlexibleConstraint; MaxConsecutiveDaysFlexibleConstraint; MaxDaysFlexibleConstraint; MaxHalfDaysFlexibleConstraint; MaxHolesFlexibleConstraint; MaxWeeksFlexibleConstraint]; [ClassLimitConstraint]; [ClassLimitConstraint.ClassLimitComparator]; [DepartmentSpreadConstraint; SpreadConstraint; GroupConstraint; ExtendedStudentConflicts; JenrlConstraint]; [DiscouragedRoomConstraint; RoomConstraint]; [DiscouragedRoomConstraint.DiscouragedRoomConstraintContext]; [FlexibleConstraint.FlexibleConstraintType]; [FlexibleConstraint.Block]; [FlexibleConstraint.PlacementTimeComparator]; [FlexibleConstraint.FlexibleConstraintContext]; [GroupConstraint.PairCheck]; [GroupConstraint.AssignmentPairCheck]; [GroupConstraint.AssignmentParameterPairCheck]; [GroupConstraint.Flag]; [GroupConstraint.ConstraintTypeInterface]; [GroupConstraint.ParametrizedConstraintType]; [GroupConstraint.ConstraintType]; [GroupConstraint.GroupConstraintContext]; [IgnoreStudentConflictsConstraint]; [InstructorConstraint; SoftInstructorConstraint]; [InstructorConstraint.InstructorConstraintContext]; [JenrlConstraint.JenrlConstraintContext]; [MaxBreaksFlexibleConstraint.MaxBreaksFlexibleConstraintContext]; [MaxConsecutiveDaysFlexibleConstraint.MaxConsecutiveDaysFlexibleConstraintContext]; [MaxDaysFlexibleConstraint.MaxDaysFlexibleConstraintContext]; [MaxHalfDaysFlexibleConstraint.MaxHalfDaysFlexibleConstraintContext]; [MaxHolesFlexibleConstraint.MaxHolesFlexibleConstraintContext]; [MaxWeeksFlexibleConstraint.MaxWeeksFlexibleConstraintContext]; [MinimizeNumberOfUsedGroupsOfTime]; [MinimizeNumberOfUsedGroupsOfTime.GroupOfTime]; [MinimizeNumberOfUsedGroupsOfTime.MinimizeNumberOfUsedGroupsOfTimeContext]; [MinimizeNumberOfUsedRoomsConstraint]; [MinimizeNumberOfUsedRoomsConstraint.MinimizeNumberOfUsedRoomsConstraintContext]; [NoStudentOnlineConflicts]; [RoomConstraint.RoomConstraintContext]; [SoftInstructorConstraint.SoftInstructorConstraintContext]; [SpreadConstraint.SpreadConstraintContext]. LCC (Lack of Component Cohesion) = 0.73
UniTime_cpsolver,org.cpsolver.coursett.criteria.additional,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [IgnoredCommittedStudentConflict; IgnoredStudentConflict]; [ImportantStudentConflict; ImportantStudentHardConflict]; [InstructorConflict]; [InstructorFairness]; [InstructorFairness.InstructorFairnessContext]; [InstructorFairness.Instructor]; [InstructorLunchBreak]; [InstructorLunchBreak.CompactInfo]; [InstructorLunchBreak.InstructorLunchBreakContext]; [InstructorStudentConflict; InstructorStudentHardConflict]; [QuadraticStudentConflict; QuadraticStudentHardConflict]; [RoomSizePenalty]; [StudentLuchBreak]; [StudentMinimizeDaysOfWeek]; [StudentMinimizeScheduleHoles]; [StudentOnlineConflict]; [StudentOverLunchConflict]. LCC (Lack of Component Cohesion) = 0.81
UniTime_cpsolver,org.cpsolver.coursett.criteria.additional,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.cpsolver.coursett.criteria.additional; org.cpsolver.coursett.model; org.cpsolver.coursett.criteria.additional
UniTime_cpsolver,org.cpsolver.coursett.criteria.placement,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AssignmentCount; PlacementSelectionCriterion; WeightedHardConflicts; DeltaTimePreference; HardConflicts; PotentialHardConflicts]; [AssignmentCount.AssignmentCountContext]; [WeightedHardConflicts.IterationContext]. LCC (Lack of Component Cohesion) = 0.38
UniTime_cpsolver,org.cpsolver.coursett.heuristics,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [FixCompleteSolutionNeighbourSelection; NeighbourSelectionWithSuggestions]; [FixCompleteSolutionNeighbourSelection.FixCompleteSolutionNeighbourContext]; [HeuristicSelector; PlacementSelection]; [HeuristicSelector.Element]; [LectureSelection]; [NeighbourSelectionWithSuggestions.SuggestionNeighbour]; [NeighbourSelectionWithSuggestions.NeighbourSelectionWithSuggestionsContext]; [TimetableComparator]; [UniversalPerturbationsCounter]. LCC (Lack of Component Cohesion) = 0.82
UniTime_cpsolver,org.cpsolver.coursett.model,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.cpsolver.coursett.constraint; org.cpsolver.coursett.sectioning; org.cpsolver.coursett; org.cpsolver.coursett.criteria; org.cpsolver.ifs.criteria; org.cpsolver.coursett.criteria.additional
UniTime_cpsolver,org.cpsolver.coursett.model,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [Configuration; DefaultStudentSectioning; FinalSectioning; FinalSectioning.MoveBetweenCfgs; InitialSectioning; InitialSectioning.Group; Lecture; OnFlySectioning; Placement; RoomLocation; Student; StudentGroup; StudentSectioning; TimeLocation; TimetableModel; FinalSectioning.Move; RoomSharingModel]; [Lecture.LectureContext]; [TimeLocation.StartSlotsEnum]; [TimeLocation.DaysEnum]; [TimeLocation.SlotsEnum]; [TimeLocation.IntEnumeration]; [TimeLocation.DateEnum]. LCC (Lack of Component Cohesion) = 0.3
UniTime_cpsolver,org.cpsolver.coursett.model,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.cpsolver.coursett.model; org.cpsolver.coursett.sectioning; org.cpsolver.coursett.model
UniTime_cpsolver,org.cpsolver.coursett.preference,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.cpsolver.coursett
UniTime_cpsolver,org.cpsolver.coursett.sectioning,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [SctEnrollment; SctModel; SctModel.SctSolution; SctSectioning; SctStudent; StudentSwapSectioning; StudentMove; StudentSwap; StudentSwapGenerator]; [SctModel.Match]; [SctModel.UnMatched]; [SctModel.SctEnrollmentComparator]; [SctSectioning.GroupBasedInitialSectioning]; [StudentSwapSectioning.Match]. LCC (Lack of Component Cohesion) = 0.43
UniTime_cpsolver,org.cpsolver.exam.criteria.additional,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DistanceToStronglyPreferredRoom]; [DistanceToStronglyPreferredRoom.Average]; [DistributionViolation]; [PeriodViolation]; [RoomViolation]; [StudentMoreThan1ADayConflicts]. LCC (Lack of Component Cohesion) = 1.0
UniTime_cpsolver,org.cpsolver.exam.criteria,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.cpsolver.exam.criteria.additional
UniTime_cpsolver,org.cpsolver.exam.criteria,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.cpsolver.exam.criteria; org.cpsolver.exam.model; org.cpsolver.exam.criteria
UniTime_cpsolver,org.cpsolver.exam.criteria,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.cpsolver.exam.criteria; org.cpsolver.exam.criteria.additional; org.cpsolver.exam.model; org.cpsolver.exam.criteria
UniTime_cpsolver,org.cpsolver.exam.heuristics,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ExamColoringConstruction; ExamNeighbourSelection; ExamConstruction]; [ExamColoringConstruction.Mode]; [ExamColoringConstruction.Vertex]; [ExamConstruction.Context]; [ExamGreatDeluge]; [ExamGreatDeluge.Context]; [ExamHillClimbing]; [ExamHillClimbing.Context]; [ExamNeighbourSelection.Context]; [ExamSimulatedAnnealing]; [ExamSimulatedAnnealing.Context]; [ExamTabuSearch]; [ExamTabuSearch.TabuList]; [ExamTabuSearch.TabuItem]; [ExamUnassignedVariableSelection]. LCC (Lack of Component Cohesion) = 0.88
UniTime_cpsolver,org.cpsolver.exam,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [MistaTables]; [MistaTables.Counter]; [MistaTables.Table]; [MistaTables.Problems]; [MistaTables.Rooms]; [Test]; [Test.ShutdownHook]. LCC (Lack of Component Cohesion) = 1.0
UniTime_cpsolver,org.cpsolver.exam.model,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.cpsolver.exam.criteria; org.cpsolver.coursett
UniTime_cpsolver,org.cpsolver.exam.model,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [Exam; ExamInstructor; ExamModel; ExamOwner; ExamPeriod; ExamPeriodPlacement; ExamPlacement; ExamRoom; ExamRoomPlacement; ExamRoomSharing; ExamStudent; PredefinedExamRoomSharing; SimpleExamRoomSharing; ExamContext; ExamDistributionConstraint]; [Exam.RoomSet]; [ExamDistributionConstraint.DistributionType]; [ExamDistributionConstraint.PairCheck]; [ExamDistributionConstraint.PeriodCheck]; [ExamDistributionConstraint.RoomCheck]; [ExamDistributionConstraint.Context]; [ExamRoom.ExamRoomContext]. LCC (Lack of Component Cohesion) = 0.36
UniTime_cpsolver,org.cpsolver.exam.neighbours,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ExamPeriodSwapMove]; [ExamRandomMove]; [ExamRoomMove; ExamRoomSwapNeighbour]; [ExamSimpleNeighbour]; [ExamTimeMove]. LCC (Lack of Component Cohesion) = 0.83
UniTime_cpsolver,org.cpsolver.exam.reports,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ExamAssignments]; [ExamCourseSectionAssignments]; [ExamInstructorConflicts]; [ExamNbrMeetingsPerDay]; [ExamPeriodUsage]; [ExamRoomComparator]; [ExamRoomSchedule]; [ExamRoomSplit]; [ExamStudentBackToBackConflicts]; [ExamStudentConflicts]; [ExamStudentConflictsBySectionCourse]; [ExamStudentConflictsPerExam]; [ExamStudentDirectConflicts]; [ExamStudentMoreTwoADay]. LCC (Lack of Component Cohesion) = 1.0
UniTime_cpsolver,org.cpsolver.ifs.algorithms,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [GreatDeluge; NeighbourSearch; NeighbourSelector; SimpleSearch; SimulatedAnnealing; StepCountingHillClimber; HillClimber; MetaHeuristicSearch; ParallelConstruction]; [GreatDeluge.GreatDelugeContext]; [HillClimber.HillClimberContext]; [MetaHeuristicSearch.MetaHeuristicSearchContext]; [NeighbourSearch.NeighbourSearchContext]; [ParallelConstruction.ConstructionContext]; [SimpleSearch.SimpleSearchContext]; [SimulatedAnnealing.SimulatedAnnealingContext]; [StepCountingHillClimber.Mode]; [StepCountingHillClimber.StepCountingHillClimberContext]. LCC (Lack of Component Cohesion) = 0.56
UniTime_cpsolver,org.cpsolver.ifs.assignment,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.cpsolver.ifs.model; org.cpsolver.ifs.assignment.context; org.cpsolver.ifs.solution
UniTime_cpsolver,org.cpsolver.ifs.assignment,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.cpsolver.ifs.assignment; org.cpsolver.ifs.model; org.cpsolver.ifs.assignment
UniTime_cpsolver,org.cpsolver.ifs.assignment,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.cpsolver.ifs.assignment; org.cpsolver.ifs.assignment.context; org.cpsolver.ifs.assignment
UniTime_cpsolver,org.cpsolver.ifs.assignment,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.cpsolver.ifs.assignment; org.cpsolver.ifs.solution; org.cpsolver.ifs.assignment
UniTime_cpsolver,org.cpsolver.ifs.assignment.context,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.cpsolver.ifs.assignment.context; org.cpsolver.ifs.solver; org.cpsolver.ifs.assignment.context
UniTime_cpsolver,org.cpsolver.ifs.criteria,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.cpsolver.ifs.criteria; org.cpsolver.ifs.model; org.cpsolver.ifs.criteria
UniTime_cpsolver,org.cpsolver.ifs.example.jobshop,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [Job; JobShopModel; Location; Machine; Operation; Test]; [JobShopModel.OperationComparator]. LCC (Lack of Component Cohesion) = 0.29
UniTime_cpsolver,org.cpsolver.ifs.extension,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AssignedValue; AssignedValueSet; ConflictStatistics; Extension; SearchIntensification; ViolatedInitials]; [AssignedValue.AssignmentComparator]; [MacPropagation]; [MacPropagation.NoGood]; [MacRevised]; [MacRevised.NoGood]; [SearchIntensification.Context]. LCC (Lack of Component Cohesion) = 0.58
UniTime_cpsolver,org.cpsolver.ifs.extension,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.cpsolver.ifs.extension; org.cpsolver.ifs.solver; org.cpsolver.ifs.extension
UniTime_cpsolver,org.cpsolver.ifs.heuristics,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BacktrackNeighbourSelection; StandardNeighbourSelection; ValueSelection; VariableSelection; GeneralValueSelection; GeneralVariableSelection; NeighbourSelection; RoundRobinNeighbourSelection]; [BacktrackNeighbourSelection.BackTrackNeighbour]; [BacktrackNeighbourSelection.BacktrackNeighbourSelectionContext]; [RouletteWheelSelection]. LCC (Lack of Component Cohesion) = 0.36
UniTime_cpsolver,org.cpsolver.ifs.heuristics,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.cpsolver.ifs.heuristics; org.cpsolver.ifs.solver; org.cpsolver.ifs.heuristics
UniTime_cpsolver,org.cpsolver.ifs.model,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.cpsolver.ifs.criteria; org.cpsolver.ifs.solver; org.cpsolver.ifs.assignment.context
UniTime_cpsolver,org.cpsolver.ifs.model,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BinaryConstraint; Constraint; ConstraintListener; GlobalConstraint; Model; ModelListener; Variable; VariableListener; LazyNeighbour; LazySwap; Neighbour; SimpleNeighbour; Value]; [ExtendedInfoProvider; InfoProvider]; [LazyNeighbour.LazyNeighbourAcceptanceCriterion]; [WeakeningConstraint]. LCC (Lack of Component Cohesion) = 0.24
UniTime_cpsolver,org.cpsolver.ifs.perturbations,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.cpsolver.ifs.perturbations; org.cpsolver.ifs.solver; org.cpsolver.ifs.perturbations
UniTime_cpsolver,org.cpsolver.ifs.solution,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.cpsolver.ifs.model; org.cpsolver.ifs.perturbations; org.cpsolver.ifs.solver
UniTime_cpsolver,org.cpsolver.ifs.solver,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.cpsolver.ifs.assignment.context; org.cpsolver.ifs.termination; org.cpsolver.ifs.perturbations; org.cpsolver.ifs.heuristics; org.cpsolver.ifs.extension
UniTime_cpsolver,org.cpsolver.ifs.solver,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ParallelSolver; Solver; SolverListener]; [ParallelSolver.SynchronizationThread]; [ParallelSolver.SolverThread]; [ParallelSolver.AssignmentThread]; [Solver.SolverThread]. LCC (Lack of Component Cohesion) = 0.71
UniTime_cpsolver,org.cpsolver.ifs.solver,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.cpsolver.ifs.solver; org.cpsolver.ifs.util; org.cpsolver.ifs.solver
UniTime_cpsolver,org.cpsolver.ifs.termination,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.cpsolver.ifs.termination; org.cpsolver.ifs.util; org.cpsolver.ifs.termination
UniTime_cpsolver,org.cpsolver.ifs.util,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 39
UniTime_cpsolver,org.cpsolver.ifs.util,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.cpsolver.ifs.assignment; org.cpsolver.ifs.termination; org.cpsolver.ifs.solver
UniTime_cpsolver,org.cpsolver.ifs.util,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [Callback; ProblemLoader; ProblemSaver]; [Counter]; [Csv2Html; CSVFile; Csv2Tex]; [CSVFile.CSVLine]; [CSVFile.CSVField]; [CSVFile.CSVFilter]; [CSVFile.LineReader]; [DataProperties; DistanceMetric; ToolBox]; [DistanceMetric.Ellipsoid]; [IdGenerator]; [JProf]; [JProf.Mode]; [Progress; ProgressListener; ProgressWriter]; [Progress.Message]; [PrologFile]; [PrologFile.SpecialReader]; [PrologFile.Term]; [Query]; [Query.Term]; [Query.CompositeTerm]; [Query.OrTerm]; [Query.AndTerm]; [Query.NotTerm]; [Query.AtomTerm]; [Query.TermMatcher]; [Query.AmbigousTermMatcher]; [Query.QueryFormatter]; [SoftCache]; [SoftCache.SoftCacheCleanupThread]; [SoftCache.Entry]; [ToolBox.LogOutputStream]. LCC (Lack of Component Cohesion) = 0.79
UniTime_cpsolver,org.cpsolver.instructor.constraints,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.cpsolver.instructor.constraints; org.cpsolver.instructor.model; org.cpsolver.instructor.constraints
UniTime_cpsolver,org.cpsolver.instructor.model,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.cpsolver.coursett; org.cpsolver.instructor.constraints
UniTime_cpsolver,org.cpsolver.studentsct.constraint,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CancelledSections]; [ConfigLimit]; [ConfigLimit.Adepts]; [CourseLimit]; [DisabledSections]; [FixedAssignments]; [FixInitialAssignments]; [LinkedSections; LinkedSections.LinkedSectionsConstraint]; [LinkedSections.EnrollmentAssignment]; [LinkedSections.ConflictHandler]; [LinkedSections.CurrentAssignment]; [LinkedSections.Toggle]; [RequiredReservation]; [RequiredRestrictions]; [RequiredSections]; [ReservationLimit]; [SectionLimit]; [StudentConflict]; [StudentNotAvailable]. LCC (Lack of Component Cohesion) = 0.95
UniTime_cpsolver,org.cpsolver.studentsct.constraint,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.cpsolver.studentsct.constraint; org.cpsolver.studentsct.model; org.cpsolver.studentsct.constraint
UniTime_cpsolver,org.cpsolver.studentsct.extension,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.cpsolver.studentsct
UniTime_cpsolver,org.cpsolver.studentsct.extension,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DistanceConflict]; [DistanceConflict.Conflict]; [DistanceConflict.DistanceConflictContext]; [StudentConflictStatistics]; [StudentQuality]; [StudentQuality.WeightType]; [StudentQuality.Type]; [StudentQuality.Quality]; [StudentQuality.Conflict]; [StudentQuality.Context]; [StudentQuality.StudentQualityContext]; [StudentQuality.Nothing]; [StudentQuality.Unavailabilities]; [StudentQuality.SingleTime]; [StudentQuality.SingleTimeIterable]; [StudentQuality.FreeTimes]; [StudentQuality.Online]; [TimeOverlapsCounter]; [TimeOverlapsCounter.Conflict]; [TimeOverlapsCounter.TimeOverlapsCounterContext]. LCC (Lack of Component Cohesion) = 1.0
UniTime_cpsolver,org.cpsolver.studentsct,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.cpsolver.studentsct.heuristics.selection; org.cpsolver.studentsct.weights; org.cpsolver.studentsct.constraint; org.cpsolver.studentsct.report; org.cpsolver.studentsct.check
UniTime_cpsolver,org.cpsolver.studentsct,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [GetChoices]; [GetInfo]; [GetInfo.Info]; [OnlineSectProof]; [OnlineSectProof.Sequence]; [OnlineSectProof.StudentSequence]; [OnlineSectProof.Counter]; [OnlineSectProof.CatCmp]; [Solution2Expectations; StudentSectioningModel; StudentSectioningXMLLoader; Test; StudentPreferencePenalties; StudentRequestXml; StudentSectioningLoader]; [StudentSctBBTest]; [StudentSctBBTest.Message]; [StudentSectioningModel.StudentSectioningModelContext]; [StudentSectioningSaver; StudentSectioningXMLSaver]; [Test.ExtraStudentFilter]; [Test.TestSolutionListener]; [Test.ShutdownHook]. LCC (Lack of Component Cohesion) = 0.7
UniTime_cpsolver,org.cpsolver.studentsct,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.cpsolver.studentsct; org.cpsolver.studentsct.model; org.cpsolver.studentsct
UniTime_cpsolver,org.cpsolver.studentsct,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.cpsolver.studentsct; org.cpsolver.studentsct.heuristics.selection; org.cpsolver.studentsct
UniTime_cpsolver,org.cpsolver.studentsct,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.cpsolver.studentsct; org.cpsolver.studentsct.extension; org.cpsolver.studentsct
UniTime_cpsolver,org.cpsolver.studentsct,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.cpsolver.studentsct; org.cpsolver.studentsct.report; org.cpsolver.studentsct
UniTime_cpsolver,org.cpsolver.studentsct,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.cpsolver.studentsct; org.cpsolver.studentsct.check; org.cpsolver.studentsct
UniTime_cpsolver,org.cpsolver.studentsct,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.cpsolver.studentsct; org.cpsolver.studentsct.weights; org.cpsolver.studentsct.model; org.cpsolver.studentsct
UniTime_cpsolver,org.cpsolver.studentsct,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.cpsolver.studentsct; org.cpsolver.studentsct.filter; org.cpsolver.studentsct.model; org.cpsolver.studentsct
UniTime_cpsolver,org.cpsolver.studentsct,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.cpsolver.studentsct; org.cpsolver.studentsct.heuristics.studentord; org.cpsolver.studentsct.model; org.cpsolver.studentsct
UniTime_cpsolver,org.cpsolver.studentsct.heuristics,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AssignmentCheck; EnrollmentSelection]; [RandomizedBacktrackNeighbourSelection]; [RestoreBestSolution]; [RouletteWheelRequestSelection]; [StudentSctNeighbourSelection; TwoPhaseStudentSctNeighbourSelection]; [TwoPhaseStudentSctNeighbourSelection.RestoreDummyStudents]. LCC (Lack of Component Cohesion) = 0.75
UniTime_cpsolver,org.cpsolver.studentsct.heuristics,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.cpsolver.studentsct.heuristics; org.cpsolver.studentsct.heuristics.selection; org.cpsolver.studentsct.heuristics
UniTime_cpsolver,org.cpsolver.studentsct.heuristics.selection,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 36
UniTime_cpsolver,org.cpsolver.studentsct.heuristics.selection,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.cpsolver.studentsct.heuristics
UniTime_cpsolver,org.cpsolver.studentsct.heuristics.selection,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AssignInitialSelection; BranchBoundSelection; CriticalCoursesBranchAndBoundSelection; MinCreditBranchAndBoundSelection; OnlineSelection; OnlineSelection.EpsilonSelection; PriorityConstructionSelection; ResectionIncompleteStudentsSelection; ResectionUnassignedStudentsSelection]; [AssignInitialSelection.InitialSelection]; [BacktrackSelection; CriticalBacktrackSelection]; [BacktrackSelection.RequestComparator]; [BranchBoundSelection.Selection]; [BranchBoundSelection.BranchBoundNeighbour]; [CriticalCoursesBranchAndBoundSelection.CriticalCoursesSelection]; [CriticalStandardSelection; StandardSelection]; [CriticalStandardSelection.UnassignedCriticalCourseRequestSelection]; [MinCreditBranchAndBoundSelection.MinCreditSelection]; [PriorityConstructionSelection.ConstructionNeighbour]; [ProblemStudentsProvider; RndUnProblStudSelection; SwapStudentSelection; RandomUnassignmentSelection]; [RandomUnassignmentSelection.UnassignStudentNeighbour]; [ShuffleStudentsSelection]; [ShuffleStudentsSelection.Shuffle]; [ShuffleStudentsSelection.ShuffleBacktrackNeighbourSelection]; [ShuffleStudentsSelection.ShuffleBacktrackNeighbourSelectionContext]; [StudentEnrollmentSwapSelection]; [StudentEnrollmentSwapSelection.Selection]; [SwapStudentSelection.Selection]; [SwapStudentSelection.SwapStudentNeighbour]; [UnassignedCriticalCourseRequestSelection]; [UnassignedRequestSelection]. LCC (Lack of Component Cohesion) = 0.64
UniTime_cpsolver,org.cpsolver.studentsct.model,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.cpsolver.coursett.model; org.cpsolver.studentsct.reservation; org.cpsolver.studentsct; org.cpsolver.studentsct.constraint; org.cpsolver.studentsct.extension; org.cpsolver.ifs.model
UniTime_cpsolver,org.cpsolver.studentsct.model,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AreaClassificationMajor; Student; Unavailability; Choice; Config; CourseRequest; Enrollment; FreeTimeRequest; Instructor; Offering; Request; RequestGroup; SctAssignment; Section; Subpart; Course]; [Config.ConfigContext]; [Course.CourseContext]; [FreeTimeRequest.FreeTimeRequestContext]; [Request.RequestContext]; [Request.RequestPriority]; [RequestGroup.RequestGroupContext]; [Section.SectionContext]; [Student.StudentPriority]; [Student.ModalityPreference]; [Student.BackToBackPreference]; [StudentGroup]. LCC (Lack of Component Cohesion) = 0.44
UniTime_cpsolver,org.cpsolver.studentsct.model,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.cpsolver.studentsct.model; org.cpsolver.studentsct.reservation; org.cpsolver.studentsct.model
