Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,onCommand,Long Statement,The length of the statement "sender.sendMessage(new String[]{ChatColor.GOLD + "" + ChatColor.BOLD+ "RealMail - Usage information"`ChatColor.GOLD + "Sending a letter:"`ChatColor.WHITE + " 1. Craft some stationery" + (getConfig().getBoolean("let_players_spawn_stationary"`false) ? " or use /mail new" : "")`ChatColor.WHITE + " 2. Type your letter"`ChatColor.WHITE + " - Type [Subject:mySubject] on first line for subject"`ChatColor.WHITE + " 3. Attach items if you wish (see /mail 3)"`ChatColor.WHITE + " 4. Sign the book/stationery as the recipient's username"`ChatColor.WHITE + " 5. Right-click a mailbox with the letter"`ChatColor.WHITE + "Use /mail 3 for packaging"});" is 641.,151
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,onCommand,Long Statement,The length of the statement "sender.sendMessage(new String[]{ChatColor.GOLD + "" + ChatColor.BOLD+ "RealMail - Packaging"`ChatColor.GOLD + "Attach:"`ChatColor.WHITE + " 1. Pick up the item to be attached with your cursor"`ChatColor.WHITE + " 2. Drop it/left-click again on the letter (" + getConfig().getInt("max_attachments"`4)+ " stacks max)"`ChatColor.GOLD + "Detach:"`ChatColor.WHITE + " 1. Pick up the package with your cursor"`ChatColor.WHITE + " 2. Right-click empty slots with the package"`ChatColor.WHITE + " Example: http://bit.ly/1Cijgbl"`sender.hasPermission("realmail.admin.seeAdminHelp") ? ChatColor.WHITE + "Use /mail 4 for administration" : ChatColor.WHITE + "Use /mail 1 for crafting"});" is 675.,151
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,onCommand,Long Statement,The length of the statement "sender.sendMessage(new String[]{ChatColor.GOLD + "" + ChatColor.BOLD+ "RealMail - Administration"`ChatColor.GOLD + "/mail send " + ChatColor.WHITE+ " Send the letter in your hand to the addressed player"`ChatColor.GOLD + "/mail bulksend " + ChatColor.WHITE+ " Send the letter in your hand to all players with mailboxes"`ChatColor.GOLD + "/mail spawn <mailbox|stationery> " + ChatColor.WHITE+ " Spawn in a mailbox or some stationery"`ChatColor.GOLD + "/mail open [player] " + ChatColor.WHITE+ " Open your mailbox or that of another player"`ChatColor.WHITE + "Use /mail 1 for crafting"});" is 586.,151
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,onCommand,Long Statement,The length of the statement "sender.sendMessage(prefix + ChatColor.WHITE + languageConfig.getString("noperm.seeAdminHelp"`"You do not have permission to see the admin commands."));" is 151.,151
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,onCommand,Long Statement,The length of the statement "sender.sendMessage(new String[]{ChatColor.GOLD + "RealMail v" + version`"Go to http://dev.bukkit.org/bukkit-plugins/realmail/ for updates."});" is 142.,151
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,onCommand,Long Statement,The length of the statement "if (itemHand.getType() == Material.WRITTEN_BOOK && itemHand.hasItemMeta() && itemHand.getItemMeta().hasDisplayName() && (itemHand.getItemMeta().getDisplayName().contains("Letter") || itemHand.getItemMeta().getDisplayName().contains("Package"))) {" is 246.,151
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,onCommand,Long Statement,The length of the statement "sender.sendMessage(prefix + ChatColor.WHITE + languageConfig.getString("mail.onlyLettersAndPackages"`"You may only send letters and packages."));" is 145.,151
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,onCommand,Long Statement,The length of the statement "player.sendMessage(prefix + ChatColor.WHITE + languageConfig.getString("noperm.sendFromAnywhere"`"You do not have permission to send mail from anywhere."));" is 156.,151
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,onCommand,Long Statement,The length of the statement "if (itemHand.getType() == Material.WRITTEN_BOOK && itemHand.hasItemMeta() && itemHand.getItemMeta().hasDisplayName() && (itemHand.getItemMeta().getDisplayName().contains("Letter") || itemHand.getItemMeta().getDisplayName().contains("Package"))) {" is 246.,151
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,onCommand,Long Statement,The length of the statement "sender.sendMessage(prefix + ChatColor.WHITE + languageConfig.getString("mail.bulkSent"`"Letter sent to all players on the server."));" is 133.,151
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,onCommand,Long Statement,The length of the statement "sender.sendMessage(prefix + ChatColor.WHITE + languageConfig.getString("mail.onlyLettersAndPackages"`"You may only send letters and packages."));" is 145.,151
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,onCommand,Long Statement,The length of the statement "player.sendMessage(prefix + ChatColor.WHITE + languageConfig.getString("noperm.bulkSend"`"You do not have permission to mail players in bulk."));" is 145.,151
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,onCommand,Long Statement,The length of the statement "sender.sendMessage(prefix + ChatColor.WHITE + languageConfig.getString("commandSyntax.spawn"`"Command syntax: /realmail spawn <mailbox|stationery>"));" is 150.,151
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,onCommand,Long Statement,The length of the statement "player.sendMessage(prefix + ChatColor.WHITE + languageConfig.getString("noperm.spawnMailbox"`"You do not have permission to spawn mailboxes."));" is 144.,151
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,onCommand,Long Statement,The length of the statement "player.sendMessage(prefix + ChatColor.WHITE + languageConfig.getString("noperm.spawnStationary"`"You do not have permission to spawn stationery."));" is 148.,151
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,onCommand,Long Statement,The length of the statement "sender.sendMessage(prefix + ChatColor.WHITE + languageConfig.getString("commandSyntax.spawn"`"Command syntax: /realmail spawn <mailbox|stationery>"));" is 150.,151
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,onCommand,Long Statement,The length of the statement "player.sendMessage(prefix + ChatColor.WHITE + languageConfig.getString("mail.doesntHaveMailbox"`"{0} does not have a mailbox.").replaceAll("\\{0}"`args[1]));" is 157.,151
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,onCommand,Long Statement,The length of the statement "player.sendMessage(prefix + ChatColor.WHITE + languageConfig.getString("noperm.viewOtherMailbox"`"You do not have permission to view other players' mailboxes."));" is 162.,151
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,onCommand,Long Statement,The length of the statement "player.sendMessage(prefix + ChatColor.WHITE + languageConfig.getString("noperm.openCommand"`"You do not have permission to view your mailbox via command."));" is 157.,151
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,onCommand,Long Statement,The length of the statement "if (player.hasPermission("realmail.admin.spawn.stationary") || getConfig().getBoolean("let_players_spawn_stationary"`false)) {" is 126.,151
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,onCommand,Long Statement,The length of the statement "player.sendMessage(prefix + ChatColor.WHITE + languageConfig.getString("noperm.spawnStationary"`"You do not have permission to spawn stationery."));" is 148.,151
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,onCommand,Magic Number,The method contains a magic number: 2,151
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,onCommand,Magic Number,The method contains a magic number: 2,151
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,onCommand,Magic Number,The method contains a magic number: 4,151
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,onCommand,Magic Number,The method contains a magic number: 2,151
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,onCommand,Magic Number,The method contains a magic number: 2,151
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,giveMailbox,Long Statement,The length of the statement "getServer().dispatchCommand(getServer().getConsoleSender()`"minecraft:give " + ply.getName() + " minecraft:skull 1 3 {display:{Name:\"§rMailbox\"`Lore:[\"§r§7Blue\"`\"§r§7Punch to change texture\"]}`SkullOwner:{Id:\""+ mailboxIdBlue+ "\"`Name:\"ha1fBit\"`Properties:{textures:[{Value:\""+ mailboxTextureBlue+ "\"}]}}}");" is 320.,300
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,openMailbox,Long Statement,The length of the statement "viewer.sendMessage(prefix + ChatColor.WHITE + languageConfig.getString("mail.openedMailbox"`"Opened {0}'s mailbox.").replaceAll("\\{0}"`ownerName));" is 148.,310
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,openMailbox,Long Statement,The length of the statement "List<org.bukkit.inventory.meta.BookMeta> letters=(List<org.bukkit.inventory.meta.BookMeta>)mailboxesConfig.getList(owner.getUniqueId() + ".letters"`new LinkedList<org.bukkit.inventory.meta.BookMeta>());" is 202.,310
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,openMailbox,Long Statement,The length of the statement "viewer.sendMessage(prefix + ChatColor.WHITE + languageConfig.getString("mail.notAllShown"`"Not all letters could be shown. Please empty your mailbox."));" is 153.,310
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,openMailbox,Magic Number,The method contains a magic number: 32,310
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,openMailbox,Magic Number,The method contains a magic number: 32,310
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,openMailbox,Magic Number,The method contains a magic number: 4,310
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,openMailbox,Magic Number,The method contains a magic number: 9,310
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,sendMail,Complex Method,Cyclomatic complexity of the method is 11,343
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,sendMail,Long Statement,The length of the statement "if (mailboxesConfig.getList(toPlayer.getUniqueId() + ".letters"`new LinkedList<ItemStack>()).size() < (getConfig().getInt("mailbox_rows"`4) * 9)) {" is 147.,343
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,sendMail,Long Statement,The length of the statement "List<org.bukkit.inventory.meta.BookMeta> letters=(List<org.bukkit.inventory.meta.BookMeta>)mailboxesConfig.getList(toPlayer.getUniqueId() + ".letters"`new LinkedList<org.bukkit.inventory.meta.BookMeta>());" is 205.,343
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,sendMail,Long Statement,The length of the statement "fromPlayer.sendMessage(prefix + ChatColor.WHITE + languageConfig.getString("mail.letterSent"`"Letter sent to {0}.").replaceAll("\\{0}"`toPlayer.getName()));" is 156.,343
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,sendMail,Long Statement,The length of the statement "toPlayer.getPlayer().sendMessage(prefix + ChatColor.WHITE + languageConfig.getString("mail.gotMail"`"You've got mail! Check your mailbox. Use /mail to learn how to craft one."));" is 178.,343
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,sendMail,Long Statement,The length of the statement "fromPlayer.sendMessage(prefix + ChatColor.WHITE + languageConfig.getString("mail.failedToSend"`"Failed to send the letter."));" is 126.,343
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,sendMail,Long Statement,The length of the statement "fromPlayer.sendMessage(prefix + ChatColor.WHITE + languageConfig.getString("mail.mailboxFull"`"Recipient's mailbox was full. Please try again later."));" is 152.,343
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,sendMail,Long Statement,The length of the statement "toPlayer.getPlayer().sendMessage(prefix + ChatColor.WHITE + languageConfig.getString("mail.mailboxFullReceiver"`"{0} tried to send you mail` but you mailbox was full. Consider emptying it out.").replaceAll("\\{0}"`fromPlayer.getName()));" is 237.,343
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,sendMail,Magic Number,The method contains a magic number: 4,343
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,sendMail,Magic Number,The method contains a magic number: 9,343
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,sendMail,Complex Method,Cyclomatic complexity of the method is 10,396
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,sendMail,Long Statement,The length of the statement "if (mailboxesConfig.getList(toUUID + ".letters"`new LinkedList<ItemStack>()).size() < (getConfig().getInt("mailbox_rows"`4) * 9)) {" is 131.,396
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,sendMail,Long Statement,The length of the statement "List<String> lore=(List<String>)new LinkedList(Arrays.asList("§r§7To: " + mailMeta.getTitle()`"§r§7Date: " + dateString));" is 122.,396
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,sendMail,Long Statement,The length of the statement "List<org.bukkit.inventory.meta.BookMeta> letters=(List<org.bukkit.inventory.meta.BookMeta>)mailboxesConfig.getList(toUUID + ".letters"`new LinkedList<org.bukkit.inventory.meta.BookMeta>());" is 189.,396
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,sendMail,Long Statement,The length of the statement "fromPlayer.sendMessage(prefix + ChatColor.WHITE + languageConfig.getString("mail.letterSent"`"Letter sent to {0}.").replaceAll("\\{0}"`Bukkit.getOfflinePlayer(toUUID).getName()));" is 179.,396
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,sendMail,Long Statement,The length of the statement "Bukkit.getPlayer(toUUID).sendMessage(prefix + ChatColor.WHITE + languageConfig.getString("mail.gotMail"`"You've got mail! Check your mailbox. Use /mail to learn how to craft one."));" is 182.,396
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,sendMail,Long Statement,The length of the statement "fromPlayer.sendMessage(prefix + ChatColor.WHITE + languageConfig.getString("mail.failedToSend"`"Failed to send the letter."));" is 126.,396
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,sendMail,Long Statement,The length of the statement "fromPlayer.sendMessage(prefix + ChatColor.WHITE + languageConfig.getString("mail.mailboxFull"`"Recipient's mailbox was full. Please try again later."));" is 152.,396
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,sendMail,Long Statement,The length of the statement "Bukkit.getPlayer(toUUID).sendMessage(prefix + ChatColor.WHITE + languageConfig.getString("mail.mailboxFullReceiver"`"{0} tried to send you mail` but you mailbox was full. Consider emptying it out.").replaceAll("\\{0}"`fromPlayer.getName()));" is 241.,396
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,sendMail,Magic Number,The method contains a magic number: 4,396
bsergent_RealMail,com.challengercity.plugins.realmail,RealMail,sendMail,Magic Number,The method contains a magic number: 9,396
bsergent_RealMail,org.mcstats,MetricsLite,start,Magic Number,The method contains a magic number: 1200,137
bsergent_RealMail,org.mcstats,MetricsLite,postPlugin,Complex Conditional,The conditional expression response == null || response.startsWith("ERR") || response.startsWith("7") is complex.,277
bsergent_RealMail,org.mcstats,MetricsLite,postPlugin,Complex Method,Cyclomatic complexity of the method is 8,277
bsergent_RealMail,org.mcstats,MetricsLite,postPlugin,Long Statement,The length of the statement "System.out.println("[Metrics] Prepared request for " + pluginName + " uncompressed="+ uncompressed.length+ " compressed="+ compressed.length);" is 142.,277
bsergent_RealMail,org.mcstats,MetricsLite,postPlugin,Magic Number,The method contains a magic number: 1024,277
bsergent_RealMail,org.mcstats,MetricsLite,postPlugin,Magic Number,The method contains a magic number: 2,277
bsergent_RealMail,org.mcstats,MetricsLite,gzip,Empty catch clause,The method has an empty catch block.,384
bsergent_RealMail,org.mcstats,MetricsLite,escapeJSON,Complex Method,Cyclomatic complexity of the method is 9,457
bsergent_RealMail,org.mcstats,MetricsLite,escapeJSON,Magic Number,The method contains a magic number: 4,457
bsergent_RealMail,org.mcstats,MetricsLite,escapeJSON,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@19bedeb8,457
